max_depth,min_samples_split,criterion,threshold,training_size,n_options,mean,std
5,2,gini,5138.5,0.2,17,1.0,0.0
5,2,gini,5138.5,0.2,18,1.0,0.0
5,2,gini,5138.5,0.2,19,1.0,0.0
5,2,gini,5138.5,0.2,20,1.0,0.0
5,2,gini,5138.5,0.2,21,1.0,0.0
5,2,gini,5138.5,0.2,22,1.0,0.0
5,2,gini,5138.5,0.2,23,1.0,0.0
5,2,gini,5138.5,0.2,24,1.0,0.0
5,2,gini,5138.5,0.2,25,1.0,0.0
5,2,gini,5495.0,0.2,1,0.6200426086660276,0.1511869026426373
5,2,gini,5495.0,0.2,2,0.9194661739341592,0.018715962350254998
5,2,gini,5495.0,0.2,3,0.9174940876555396,0.010872127479195465
5,2,gini,5495.0,0.2,4,0.9124526291443804,0.024766518941330345
5,2,gini,5495.0,0.2,5,0.9163372636715239,0.010056020228691677
5,2,gini,5495.0,0.2,6,0.9007661834798272,0.053556715494160745
5,2,gini,5495.0,0.2,7,0.9147219446973327,0.0193061417773263
5,2,gini,5495.0,0.2,8,0.8946641326830779,0.09490402176709493
5,2,gini,5495.0,0.2,9,0.9242175770402223,0.03007786082454552
5,2,gini,5495.0,0.2,10,0.9288891146342231,0.03453725572866389
5,2,gini,5495.0,0.2,11,0.9215174156184742,0.035948875651935205
5,2,gini,5495.0,0.2,12,0.9369464644823129,0.03138677599306501
5,2,gini,5495.0,0.2,13,0.9186167980354579,0.029681483842807308
5,2,gini,5495.0,0.2,14,0.9050217537237991,0.025941337708095712
5,2,gini,5495.0,0.2,15,0.9033726606905619,0.06337804445671454
5,2,gini,5495.0,0.2,16,0.9145240306877233,0.031327183490211706
5,2,gini,5495.0,0.2,17,0.9166585733654955,0.027636738777549325
5,2,gini,5495.0,0.2,18,0.9055521585674372,0.026539740943379304
5,2,gini,5495.0,0.2,19,0.9058301800678386,0.03023517237588856
5,2,gini,5495.0,0.2,20,0.9146134898524692,0.03162981041433679
5,2,gini,5495.0,0.2,21,0.8955483805137512,0.08144683113487465
5,2,gini,5495.0,0.2,22,0.9126533898141004,0.027584899973368007
5,2,gini,5495.0,0.2,23,0.9079986802914928,0.027374080655342498
5,2,gini,5495.0,0.2,24,0.8856030595208214,0.07575980010812562
5,2,gini,5495.0,0.2,25,0.9209878634854773,0.03265957318879624
5,2,gini,14728.699999999999,0.2,1,0.5179924242424242,0.08046456737215152
5,2,gini,14728.699999999999,0.2,2,0.8231885494680972,0.2171008217374841
5,2,gini,14728.699999999999,0.2,3,0.8223481029508477,0.2165492118822289
5,2,gini,14728.699999999999,0.2,4,0.8465997975212239,0.2053571193401299
5,2,gini,14728.699999999999,0.2,5,0.8018159184657805,0.1461543169167993
5,2,gini,14728.699999999999,0.2,6,0.6748076647165686,0.11899390888553761
5,2,gini,14728.699999999999,0.2,7,0.733537631478285,0.12037287939962019
5,2,gini,14728.699999999999,0.2,8,0.8337508191606011,0.11710699519610418
5,2,gini,14728.699999999999,0.2,9,0.839939795600633,0.08252563500712812
5,2,gini,14728.699999999999,0.2,10,0.7871324520978846,0.10972328613374062
5,2,gini,14728.699999999999,0.2,11,0.7818732396603921,0.1550227606849357
5,2,gini,14728.699999999999,0.2,12,0.7856577525141011,0.11055989085401542
5,2,gini,14728.699999999999,0.2,13,0.8156443500803554,0.09761258362653047
