max_depth,min_samples_split,criterion,threshold,training_size,mean,std
8,2,gini,8465.152999999998,0.8,0.9117392985765365,0.025655109445228773
8,2,gini,10259.905357142854,0.8,0.9297288680799639,0.01648608838217551
8,2,gini,11656.234285714285,0.8,0.9199157335645953,0.017065711830624934
8,2,gini,13508.177857142859,0.8,0.9326877319255147,0.03087456075106728
8,2,gini,7395.555571428571,0.9,0.8459597130154837,0.0274936949947273
8,2,gini,8465.152999999998,0.9,0.895248123979005,0.030043836422732628
8,2,gini,10259.905357142854,0.9,0.9273356340736998,0.013458746044550149
8,2,gini,11656.234285714285,0.9,0.9362097684424929,0.024063554866172523
8,2,gini,13508.177857142859,0.9,0.9523597202830002,0.019987381573785167
8,2,entropy,7395.555571428571,0.1,0.7848505625958959,0.04388122561405646
8,2,entropy,8465.152999999998,0.1,0.8198824694004632,0.027802972614578803
8,2,entropy,10259.905357142854,0.1,0.8733627337828438,0.015055446400404708
8,2,entropy,11656.234285714285,0.1,0.8648996614083426,0.008930406742244372
8,2,entropy,13508.177857142859,0.1,0.8436279878475768,0.03529466287959912
8,2,entropy,7395.555571428571,0.2,0.7948074142041522,0.02457483386541594
8,2,entropy,8465.152999999998,0.2,0.8340490072302471,0.032849895880370975
8,2,entropy,10259.905357142854,0.2,0.9043360798613944,0.011754786538004568
8,2,entropy,11656.234285714285,0.2,0.8779560353372231,0.037627499033514596
8,2,entropy,13508.177857142859,0.2,0.8967984954827866,0.037005496490748524
8,2,entropy,7395.555571428571,0.5,0.8509395344573157,0.020360795220239234
8,2,entropy,8465.152999999998,0.5,0.8760597484612693,0.014105552876455575
8,2,entropy,10259.905357142854,0.5,0.9199860375439126,0.013497440973280782
8,2,entropy,11656.234285714285,0.5,0.9083759420448448,0.0170391240704609
8,2,entropy,13508.177857142859,0.5,0.9224219960048885,0.018803637166493276
8,2,entropy,7395.555571428571,0.8,0.8801506919193504,0.02018002802066057
8,2,entropy,8465.152999999998,0.8,0.8783505609048857,0.02436371759861053
8,2,entropy,10259.905357142854,0.8,0.9263683840401475,0.016138761091914474
8,2,entropy,11656.234285714285,0.8,0.9192314004452621,0.03055852939415765
8,2,entropy,13508.177857142859,0.8,0.926686271500697,0.017552401636141236
8,2,entropy,7395.555571428571,0.9,0.8550889152494626,0.03930901629581357
8,2,entropy,8465.152999999998,0.9,0.877707094283185,0.029509824233088847
8,2,entropy,10259.905357142854,0.9,0.9271350616886054,0.012033839069809192
8,2,entropy,11656.234285714285,0.9,0.9063415607715495,0.022602370474523736
8,2,entropy,13508.177857142859,0.9,0.9500226537373717,0.02477071551140088
8,5,gini,7395.555571428571,0.1,0.8076865208290487,0.03412878608822249
8,5,gini,8465.152999999998,0.1,0.8067274242259698,0.031035356412589265
8,5,gini,10259.905357142854,0.1,0.8672948449035317,0.01141080128748336
8,5,gini,11656.234285714285,0.1,0.8223995917744926,0.020363057502582133
8,5,gini,13508.177857142859,0.1,0.8392587757568363,0.05817324201826895
8,5,gini,7395.555571428571,0.2,0.8076049180873921,0.03661479842676846
8,5,gini,8465.152999999998,0.2,0.8556527485075762,0.009602605709404594
8,5,gini,10259.905357142854,0.2,0.8953925258685047,0.013434819921596322
8,5,gini,11656.234285714285,0.2,0.8693174797285227,0.009903577651042543
8,5,gini,13508.177857142859,0.2,0.8695850116490128,0.05695918123393106
8,5,gini,7395.555571428571,0.5,0.859487152407721,0.025695262882027402
8,5,gini,8465.152999999998,0.5,0.8851276516719894,0.013502801844511794
8,5,gini,10259.905357142854,0.5,0.9215140782469791,0.004359228230356124
8,5,gini,11656.234285714285,0.5,0.9081566686668779,0.0282819500703939
8,5,gini,13508.177857142859,0.5,0.9268467056680899,0.01781249303351219
8,5,gini,7395.555571428571,0.8,0.8681140706134347,0.01849300298887266
8,5,gini,8465.152999999998,0.8,0.9052142844439898,0.0164384170319509
8,5,gini,10259.905357142854,0.8,0.9263943187078685,0.006846267624596649
8,5,gini,11656.234285714285,0.8,0.9104443440039833,0.015346865771720468
8,5,gini,13508.177857142859,0.8,0.9301718623082283,0.01159826370009448
8,5,gini,7395.555571428571,0.9,0.8831473362771247,0.049324223199248715
8,5,gini,8465.152999999998,0.9,0.8878196680930621,0.03164924517354913
