max_depth,min_samples_split,criterion,threshold,training_size,gap,n_options,mean,std
14,100,friedman_mse,960.0,0.5,713.828125,7,0.5,0.0
14,100,friedman_mse,960.0,0.5,713.828125,8,0.5,0.0
14,100,friedman_mse,960.0,0.5,356.9140625,1,0.5,0.0
14,100,friedman_mse,960.0,0.5,356.9140625,2,0.5,0.0
14,100,friedman_mse,960.0,0.5,356.9140625,3,0.5,0.0
14,100,friedman_mse,960.0,0.5,356.9140625,4,0.5,0.0
14,100,friedman_mse,960.0,0.5,356.9140625,5,0.5,0.0
14,100,friedman_mse,960.0,0.5,356.9140625,6,0.5,0.0
14,100,friedman_mse,960.0,0.5,356.9140625,7,0.5,0.0
14,100,friedman_mse,960.0,0.5,356.9140625,8,0.5,0.0
14,100,friedman_mse,1020.0,0.5,2640.0,1,0.5,0.0
14,100,friedman_mse,1020.0,0.5,2640.0,2,0.5,0.0
14,100,friedman_mse,1020.0,0.5,2640.0,3,0.5,0.0
14,100,friedman_mse,1020.0,0.5,2640.0,4,0.5,0.0
14,100,friedman_mse,1020.0,0.5,2640.0,5,0.5,0.0
14,100,friedman_mse,1020.0,0.5,2640.0,6,0.5,0.0
14,100,friedman_mse,1020.0,0.5,2640.0,7,0.5,0.0
14,100,friedman_mse,1020.0,0.5,2640.0,8,0.5,0.0
14,100,friedman_mse,1020.0,0.5,1427.65625,1,0.5,0.0
14,100,friedman_mse,1020.0,0.5,1427.65625,2,0.5,0.0
14,100,friedman_mse,1020.0,0.5,1427.65625,3,0.5,0.0
14,100,friedman_mse,1020.0,0.5,1427.65625,4,0.5,0.0
14,100,friedman_mse,1020.0,0.5,1427.65625,5,0.5,0.0
14,100,friedman_mse,1020.0,0.5,1427.65625,6,0.5,0.0
14,100,friedman_mse,1020.0,0.5,1427.65625,7,0.5,0.0
14,100,friedman_mse,1020.0,0.5,1427.65625,8,0.5,0.0
14,100,friedman_mse,1020.0,0.5,713.828125,1,0.5,0.0
14,100,friedman_mse,1020.0,0.5,713.828125,2,0.5,0.0
14,100,friedman_mse,1020.0,0.5,713.828125,3,0.5,0.0
14,100,friedman_mse,1020.0,0.5,713.828125,4,0.5,0.0
14,100,friedman_mse,1020.0,0.5,713.828125,5,0.5,0.0
14,100,friedman_mse,1020.0,0.5,713.828125,6,0.5,0.0
14,100,friedman_mse,1020.0,0.5,713.828125,7,0.5,0.0
14,100,friedman_mse,1020.0,0.5,713.828125,8,0.5,0.0
14,100,friedman_mse,1020.0,0.5,356.9140625,1,0.5,0.0
14,100,friedman_mse,1020.0,0.5,356.9140625,2,0.5,0.0
14,100,friedman_mse,1020.0,0.5,356.9140625,3,0.5,0.0
14,100,friedman_mse,1020.0,0.5,356.9140625,4,0.5,0.0
14,100,friedman_mse,1020.0,0.5,356.9140625,5,0.5,0.0
14,100,friedman_mse,1020.0,0.5,356.9140625,6,0.5,0.0
14,100,friedman_mse,1020.0,0.5,356.9140625,7,0.5,0.0
14,100,friedman_mse,1020.0,0.5,356.9140625,8,0.5,0.0
14,100,friedman_mse,1215.0,0.5,2640.0,1,0.5,0.0
14,100,friedman_mse,1215.0,0.5,2640.0,2,0.5,0.0
14,100,friedman_mse,1215.0,0.5,2640.0,3,0.5,0.0
14,100,friedman_mse,1215.0,0.5,2640.0,4,0.5,0.0
14,100,friedman_mse,1215.0,0.5,2640.0,5,0.5,0.0
14,100,friedman_mse,1215.0,0.5,2640.0,6,0.5,0.0
14,100,friedman_mse,1215.0,0.5,2640.0,7,0.5,0.0
14,100,friedman_mse,1215.0,0.5,2640.0,8,0.5,0.0
14,100,friedman_mse,1215.0,0.5,1427.65625,1,0.5,0.0
14,100,friedman_mse,1215.0,0.5,1427.65625,2,0.5,0.0
14,100,friedman_mse,1215.0,0.5,1427.65625,3,0.5,0.0
14,100,friedman_mse,1215.0,0.5,1427.65625,4,0.5,0.0
14,100,friedman_mse,1215.0,0.5,1427.65625,5,0.5,0.0
14,100,friedman_mse,1215.0,0.5,1427.65625,6,0.5,0.0
14,100,friedman_mse,1215.0,0.5,1427.65625,7,0.5,0.0
14,100,friedman_mse,1215.0,0.5,1427.65625,8,0.5,0.0
14,100,friedman_mse,1215.0,0.5,713.828125,1,0.5,0.0
14,100,friedman_mse,1215.0,0.5,713.828125,2,0.5,0.0
14,100,friedman_mse,1215.0,0.5,713.828125,3,0.5,0.0
14,100,friedman_mse,1215.0,0.5,713.828125,4,0.5,0.0
14,100,friedman_mse,1215.0,0.5,713.828125,5,0.5,0.0
14,100,friedman_mse,1215.0,0.5,713.828125,6,0.5,0.0
14,100,friedman_mse,1215.0,0.5,713.828125,7,0.5,0.0
14,100,friedman_mse,1215.0,0.5,713.828125,8,0.5,0.0
14,100,friedman_mse,1215.0,0.5,356.9140625,1,0.5,0.0
14,100,friedman_mse,1215.0,0.5,356.9140625,2,0.5,0.0
14,100,friedman_mse,1215.0,0.5,356.9140625,3,0.5,0.0
14,100,friedman_mse,1215.0,0.5,356.9140625,4,0.5,0.0
14,100,friedman_mse,1215.0,0.5,356.9140625,5,0.5,0.0
14,100,friedman_mse,1215.0,0.5,356.9140625,6,0.5,0.0
14,100,friedman_mse,1215.0,0.5,356.9140625,7,0.5,0.0
14,100,friedman_mse,1215.0,0.5,356.9140625,8,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,2640.0,1,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,2640.0,2,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,2640.0,3,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,2640.0,4,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,2640.0,5,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,2640.0,6,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,2640.0,7,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,2640.0,8,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,1427.65625,1,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,1427.65625,2,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,1427.65625,3,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,1427.65625,4,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,1427.65625,5,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,1427.65625,6,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,1427.65625,7,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,1427.65625,8,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,713.828125,1,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,713.828125,2,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,713.828125,3,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,713.828125,4,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,713.828125,5,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,713.828125,6,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,713.828125,7,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,713.828125,8,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,356.9140625,1,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,356.9140625,2,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,356.9140625,3,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,356.9140625,4,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,356.9140625,5,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,356.9140625,6,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,356.9140625,7,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.5,356.9140625,8,0.5,0.0
14,100,friedman_mse,2160.0,0.5,2640.0,1,0.5,0.0
14,100,friedman_mse,2160.0,0.5,2640.0,2,0.5,0.0
14,100,friedman_mse,2160.0,0.5,2640.0,3,0.5,0.0
14,100,friedman_mse,2160.0,0.5,2640.0,4,0.5,0.0
14,100,friedman_mse,2160.0,0.5,2640.0,5,0.5,0.0
14,100,friedman_mse,2160.0,0.5,2640.0,6,0.5,0.0
14,100,friedman_mse,2160.0,0.5,2640.0,7,0.5,0.0
14,100,friedman_mse,2160.0,0.5,2640.0,8,0.5,0.0
14,100,friedman_mse,2160.0,0.5,1427.65625,1,0.5,0.0
14,100,friedman_mse,2160.0,0.5,1427.65625,2,0.5,0.0
14,100,friedman_mse,2160.0,0.5,1427.65625,3,0.5,0.0
14,100,friedman_mse,2160.0,0.5,1427.65625,4,0.5,0.0
14,100,friedman_mse,2160.0,0.5,1427.65625,5,0.5,0.0
14,100,friedman_mse,2160.0,0.5,1427.65625,6,0.5,0.0
14,100,friedman_mse,2160.0,0.5,1427.65625,7,0.5,0.0
14,100,friedman_mse,2160.0,0.5,1427.65625,8,0.5,0.0
14,100,friedman_mse,2160.0,0.5,713.828125,1,0.5,0.0
14,100,friedman_mse,2160.0,0.5,713.828125,2,0.5,0.0
14,100,friedman_mse,2160.0,0.5,713.828125,3,0.5,0.0
14,100,friedman_mse,2160.0,0.5,713.828125,4,0.5,0.0
14,100,friedman_mse,2160.0,0.5,713.828125,5,0.5,0.0
14,100,friedman_mse,2160.0,0.5,713.828125,6,0.5,0.0
14,100,friedman_mse,2160.0,0.5,713.828125,7,0.5,0.0
14,100,friedman_mse,2160.0,0.5,713.828125,8,0.5,0.0
14,100,friedman_mse,2160.0,0.5,356.9140625,1,0.5,0.0
14,100,friedman_mse,2160.0,0.5,356.9140625,2,0.5,0.0
14,100,friedman_mse,2160.0,0.5,356.9140625,3,0.5,0.0
14,100,friedman_mse,2160.0,0.5,356.9140625,4,0.5,0.0
14,100,friedman_mse,2160.0,0.5,356.9140625,5,0.5,0.0
14,100,friedman_mse,2160.0,0.5,356.9140625,6,0.5,0.0
14,100,friedman_mse,2160.0,0.5,356.9140625,7,0.5,0.0
14,100,friedman_mse,2160.0,0.5,356.9140625,8,0.5,0.0
14,100,friedman_mse,960.0,0.7,2640.0,1,0.5,0.0
14,100,friedman_mse,960.0,0.7,2640.0,2,0.5,0.0
14,100,friedman_mse,960.0,0.7,2640.0,3,0.5,0.0
14,100,friedman_mse,960.0,0.7,2640.0,4,0.5,0.0
14,100,friedman_mse,960.0,0.7,2640.0,5,0.5,0.0
14,100,friedman_mse,960.0,0.7,2640.0,6,0.5,0.0
14,100,friedman_mse,960.0,0.7,2640.0,7,0.5,0.0
14,100,friedman_mse,960.0,0.7,2640.0,8,0.5,0.0
14,100,friedman_mse,960.0,0.7,1427.65625,1,0.5,0.0
14,100,friedman_mse,960.0,0.7,1427.65625,2,0.5,0.0
14,100,friedman_mse,960.0,0.7,1427.65625,3,0.5,0.0
14,100,friedman_mse,960.0,0.7,1427.65625,4,0.5,0.0
14,100,friedman_mse,960.0,0.7,1427.65625,5,0.5,0.0
14,100,friedman_mse,960.0,0.7,1427.65625,6,0.5,0.0
14,100,friedman_mse,960.0,0.7,1427.65625,7,0.5,0.0
14,100,friedman_mse,960.0,0.7,1427.65625,8,0.5,0.0
14,100,friedman_mse,960.0,0.7,713.828125,1,0.5,0.0
14,100,friedman_mse,960.0,0.7,713.828125,2,0.5,0.0
14,100,friedman_mse,960.0,0.7,713.828125,3,0.5,0.0
14,100,friedman_mse,960.0,0.7,713.828125,4,0.5,0.0
14,100,friedman_mse,960.0,0.7,713.828125,5,0.5,0.0
14,100,friedman_mse,960.0,0.7,713.828125,6,0.5,0.0
14,100,friedman_mse,960.0,0.7,713.828125,7,0.5,0.0
14,100,friedman_mse,960.0,0.7,713.828125,8,0.5,0.0
14,100,friedman_mse,960.0,0.7,356.9140625,1,0.5,0.0
14,100,friedman_mse,960.0,0.7,356.9140625,2,0.5,0.0
14,100,friedman_mse,960.0,0.7,356.9140625,3,0.5,0.0
14,100,friedman_mse,960.0,0.7,356.9140625,4,0.5,0.0
14,100,friedman_mse,960.0,0.7,356.9140625,5,0.5,0.0
14,100,friedman_mse,960.0,0.7,356.9140625,6,0.5,0.0
14,100,friedman_mse,960.0,0.7,356.9140625,7,0.5,0.0
14,100,friedman_mse,960.0,0.7,356.9140625,8,0.5,0.0
14,100,friedman_mse,1020.0,0.7,2640.0,1,0.5,0.0
14,100,friedman_mse,1020.0,0.7,2640.0,2,0.5,0.0
14,100,friedman_mse,1020.0,0.7,2640.0,3,0.5,0.0
14,100,friedman_mse,1020.0,0.7,2640.0,4,0.5,0.0
14,100,friedman_mse,1020.0,0.7,2640.0,5,0.5,0.0
14,100,friedman_mse,1020.0,0.7,2640.0,6,0.5,0.0
14,100,friedman_mse,1020.0,0.7,2640.0,7,0.5,0.0
14,100,friedman_mse,1020.0,0.7,2640.0,8,0.5,0.0
14,100,friedman_mse,1020.0,0.7,1427.65625,1,0.5,0.0
14,100,friedman_mse,1020.0,0.7,1427.65625,2,0.5,0.0
14,100,friedman_mse,1020.0,0.7,1427.65625,3,0.5,0.0
14,100,friedman_mse,1020.0,0.7,1427.65625,4,0.5,0.0
14,100,friedman_mse,1020.0,0.7,1427.65625,5,0.5,0.0
14,100,friedman_mse,1020.0,0.7,1427.65625,6,0.5,0.0
14,100,friedman_mse,1020.0,0.7,1427.65625,7,0.5,0.0
14,100,friedman_mse,1020.0,0.7,1427.65625,8,0.5,0.0
14,100,friedman_mse,1020.0,0.7,713.828125,1,0.5,0.0
14,100,friedman_mse,1020.0,0.7,713.828125,2,0.5,0.0
14,100,friedman_mse,1020.0,0.7,713.828125,3,0.5,0.0
14,100,friedman_mse,1020.0,0.7,713.828125,4,0.5,0.0
14,100,friedman_mse,1020.0,0.7,713.828125,5,0.5,0.0
14,100,friedman_mse,1020.0,0.7,713.828125,6,0.5,0.0
14,100,friedman_mse,1020.0,0.7,713.828125,7,0.5,0.0
14,100,friedman_mse,1020.0,0.7,713.828125,8,0.5,0.0
14,100,friedman_mse,1020.0,0.7,356.9140625,1,0.5,0.0
14,100,friedman_mse,1020.0,0.7,356.9140625,2,0.5,0.0
14,100,friedman_mse,1020.0,0.7,356.9140625,3,0.5,0.0
14,100,friedman_mse,1020.0,0.7,356.9140625,4,0.5,0.0
14,100,friedman_mse,1020.0,0.7,356.9140625,5,0.5,0.0
14,100,friedman_mse,1020.0,0.7,356.9140625,6,0.5,0.0
14,100,friedman_mse,1020.0,0.7,356.9140625,7,0.5,0.0
14,100,friedman_mse,1020.0,0.7,356.9140625,8,0.5,0.0
14,100,friedman_mse,1215.0,0.7,2640.0,1,0.5,0.0
14,100,friedman_mse,1215.0,0.7,2640.0,2,0.5,0.0
14,100,friedman_mse,1215.0,0.7,2640.0,3,0.5,0.0
14,100,friedman_mse,1215.0,0.7,2640.0,4,0.5,0.0
14,100,friedman_mse,1215.0,0.7,2640.0,5,0.5,0.0
14,100,friedman_mse,1215.0,0.7,2640.0,6,0.5,0.0
14,100,friedman_mse,1215.0,0.7,2640.0,7,0.5,0.0
14,100,friedman_mse,1215.0,0.7,2640.0,8,0.5,0.0
14,100,friedman_mse,1215.0,0.7,1427.65625,1,0.5,0.0
14,100,friedman_mse,1215.0,0.7,1427.65625,2,0.5,0.0
14,100,friedman_mse,1215.0,0.7,1427.65625,3,0.5,0.0
14,100,friedman_mse,1215.0,0.7,1427.65625,4,0.5,0.0
14,100,friedman_mse,1215.0,0.7,1427.65625,5,0.5,0.0
14,100,friedman_mse,1215.0,0.7,1427.65625,6,0.5,0.0
14,100,friedman_mse,1215.0,0.7,1427.65625,7,0.5,0.0
14,100,friedman_mse,1215.0,0.7,1427.65625,8,0.5,0.0
14,100,friedman_mse,1215.0,0.7,713.828125,1,0.5503284157135658,0.10370786689336926
14,100,friedman_mse,1215.0,0.7,713.828125,2,0.5484675224342563,0.10055890874576091
14,100,friedman_mse,1215.0,0.7,713.828125,3,0.5392939441916424,0.09597953357092262
14,100,friedman_mse,1215.0,0.7,713.828125,4,0.5231386124654007,0.07203150819891699
14,100,friedman_mse,1215.0,0.7,713.828125,5,0.5267548507719879,0.0823874981286259
14,100,friedman_mse,1215.0,0.7,713.828125,6,0.5109393939393939,0.04892245696226812
14,100,friedman_mse,1215.0,0.7,713.828125,7,0.5563377192982457,0.11606947021776953
14,100,friedman_mse,1215.0,0.7,713.828125,8,0.6187557917868741,0.13885553036271198
14,100,friedman_mse,1215.0,0.7,356.9140625,1,0.8127017701126045,0.04702374153425337
14,100,friedman_mse,1215.0,0.7,356.9140625,2,0.7712910685791723,0.0318414582357334
14,100,friedman_mse,1215.0,0.7,356.9140625,3,0.7869597134515012,0.04710610358209407
14,100,friedman_mse,1215.0,0.7,356.9140625,4,0.7890969268409108,0.05268048299193604
14,100,friedman_mse,1215.0,0.7,356.9140625,5,0.8147624115692018,0.03924649815532791
14,100,friedman_mse,1215.0,0.7,356.9140625,6,0.78497302968691,0.05202250499132557
14,100,friedman_mse,1215.0,0.7,356.9140625,7,0.8104594043888358,0.04206471479293473
14,100,friedman_mse,1215.0,0.7,356.9140625,8,0.7932350367329996,0.040716257851441236
14,100,friedman_mse,1974.0000000000005,0.7,2640.0,1,0.8158784365088559,0.03067053016629311
14,100,friedman_mse,1974.0000000000005,0.7,2640.0,2,0.8196564925263461,0.03037086532680337
14,100,friedman_mse,1974.0000000000005,0.7,2640.0,3,0.8209402517921515,0.03131742570697698
14,100,friedman_mse,1974.0000000000005,0.7,2640.0,4,0.8092301458294312,0.036175530585689765
14,100,friedman_mse,1974.0000000000005,0.7,2640.0,5,0.802781588802085,0.027416721252543803
14,100,friedman_mse,1974.0000000000005,0.7,2640.0,6,0.8061349676147815,0.02641315656133087
14,100,friedman_mse,1974.0000000000005,0.7,2640.0,7,0.8041082943934195,0.025753951893260834
14,100,friedman_mse,1974.0000000000005,0.7,2640.0,8,0.8072510518851376,0.03574318853068892
14,100,friedman_mse,1974.0000000000005,0.7,1427.65625,1,0.8123945287081368,0.03695904460018799
14,100,friedman_mse,1974.0000000000005,0.7,1427.65625,2,0.8209141996393109,0.04060216478153244
14,100,friedman_mse,1974.0000000000005,0.7,1427.65625,3,0.8073587226723553,0.030755361185083797
14,100,friedman_mse,1974.0000000000005,0.7,1427.65625,4,0.8143406610200534,0.030712273752770795
14,100,friedman_mse,1974.0000000000005,0.7,1427.65625,5,0.8100000098198006,0.027814889520380186
14,100,friedman_mse,1974.0000000000005,0.7,1427.65625,6,0.8065995441488946,0.03428091260697826
14,100,friedman_mse,1974.0000000000005,0.7,1427.65625,7,0.8106220713944078,0.027298234368396332
14,100,friedman_mse,1974.0000000000005,0.7,1427.65625,8,0.7992811337496631,0.030689758166778606
14,100,friedman_mse,1974.0000000000005,0.7,713.828125,1,0.7813814464499954,0.09946198238190064
14,100,friedman_mse,1974.0000000000005,0.7,713.828125,2,0.8092936388534913,0.021523161197479775
14,100,friedman_mse,1974.0000000000005,0.7,713.828125,3,0.7722557928560101,0.09798377266019107
14,100,friedman_mse,1974.0000000000005,0.7,713.828125,4,0.8212632447195201,0.028895437862181916
14,100,friedman_mse,1974.0000000000005,0.7,713.828125,5,0.8183936173152585,0.029199997745274292
14,100,friedman_mse,1974.0000000000005,0.7,713.828125,6,0.8022889162684095,0.07692548387152465
14,100,friedman_mse,1974.0000000000005,0.7,713.828125,7,0.794481848622212,0.07798899899241776
14,100,friedman_mse,1974.0000000000005,0.7,713.828125,8,0.8027346931429589,0.07378844740992262
14,100,friedman_mse,1974.0000000000005,0.7,356.9140625,1,0.5135416666666666,0.060560174390619274
14,100,friedman_mse,1974.0000000000005,0.7,356.9140625,2,0.527881205673759,0.08591782345599575
14,100,friedman_mse,1974.0000000000005,0.7,356.9140625,3,0.5301862745098039,0.09299107479049717
14,100,friedman_mse,1974.0000000000005,0.7,356.9140625,4,0.526963141025641,0.08304462919139784
14,100,friedman_mse,1974.0000000000005,0.7,356.9140625,5,0.5433061224489796,0.10588040645189283
14,100,friedman_mse,1974.0000000000005,0.7,356.9140625,6,0.5,0.0
14,100,friedman_mse,1974.0000000000005,0.7,356.9140625,7,0.5132352941176471,0.05919003469852384
14,100,friedman_mse,1974.0000000000005,0.7,356.9140625,8,0.5,0.0
14,100,friedman_mse,2160.0,0.7,2640.0,1,0.7602324778132215,0.06896487420741577
14,100,friedman_mse,2160.0,0.7,2640.0,2,0.7305723715433833,0.10118819774435081
14,100,friedman_mse,2160.0,0.7,2640.0,3,0.7460619527120638,0.08975446231279859
14,100,friedman_mse,2160.0,0.7,2640.0,4,0.7383009222146292,0.10633816223130266
14,100,friedman_mse,2160.0,0.7,2640.0,5,0.7696753881928835,0.06901357046988212
14,100,friedman_mse,2160.0,0.7,2640.0,6,0.7668922153605838,0.06794590221361432
14,100,friedman_mse,2160.0,0.7,2640.0,7,0.6771027337083109,0.13548048362939744
14,100,friedman_mse,2160.0,0.7,2640.0,8,0.7645296928882827,0.06656938664652731
14,100,friedman_mse,2160.0,0.7,1427.65625,1,0.5118181818181818,0.052852515831813204
14,100,friedman_mse,2160.0,0.7,1427.65625,2,0.5097222222222222,0.04347909956249591
14,100,friedman_mse,2160.0,0.7,1427.65625,3,0.5104545454545455,0.04675414862045016
14,100,friedman_mse,2160.0,0.7,1427.65625,4,0.5,0.0
14,100,friedman_mse,2160.0,0.7,1427.65625,5,0.5,0.0
14,100,friedman_mse,2160.0,0.7,1427.65625,6,0.515,0.06708203932499371
14,100,friedman_mse,2160.0,0.7,1427.65625,7,0.5135964912280702,0.060805357282889
14,100,friedman_mse,2160.0,0.7,1427.65625,8,0.5115740740740741,0.05176083281249514
14,100,friedman_mse,2160.0,0.7,713.828125,1,0.5,0.0
14,100,friedman_mse,2160.0,0.7,713.828125,2,0.5,0.0
14,100,friedman_mse,2160.0,0.7,713.828125,3,0.5,0.0
14,100,friedman_mse,2160.0,0.7,713.828125,4,0.5,0.0
14,100,friedman_mse,2160.0,0.7,713.828125,5,0.5,0.0
14,100,friedman_mse,2160.0,0.7,713.828125,6,0.5,0.0
14,100,friedman_mse,2160.0,0.7,713.828125,7,0.5,0.0
14,100,friedman_mse,2160.0,0.7,713.828125,8,0.5,0.0
14,100,friedman_mse,2160.0,0.7,356.9140625,1,0.5,0.0
14,100,friedman_mse,2160.0,0.7,356.9140625,2,0.5,0.0
14,100,friedman_mse,2160.0,0.7,356.9140625,3,0.5,0.0
14,100,friedman_mse,2160.0,0.7,356.9140625,4,0.5,0.0
14,100,friedman_mse,2160.0,0.7,356.9140625,5,0.5,0.0
14,100,friedman_mse,2160.0,0.7,356.9140625,6,0.5,0.0
14,100,friedman_mse,2160.0,0.7,356.9140625,7,0.5,0.0
14,100,friedman_mse,2160.0,0.7,356.9140625,8,0.5,0.0
16,2,mse,960.0,0.1,2640.0,1,0.5,0.0
16,2,mse,960.0,0.1,2640.0,2,0.5,0.0
16,2,mse,960.0,0.1,2640.0,3,0.6165838803146797,0.15020157363358203
16,2,mse,960.0,0.1,2640.0,4,0.6960003105846394,0.1481526323014387
16,2,mse,960.0,0.1,2640.0,5,0.7812056267704113,0.141235126413953
16,2,mse,960.0,0.1,2640.0,6,0.7769155962578363,0.09978985190077304
16,2,mse,960.0,0.1,2640.0,7,0.7447578863162712,0.13904277704807927
16,2,mse,960.0,0.1,2640.0,8,0.7137046221711605,0.14726066743040403
16,2,mse,960.0,0.1,1427.65625,1,0.5,0.0
16,2,mse,960.0,0.1,1427.65625,2,0.5,0.0
16,2,mse,960.0,0.1,1427.65625,3,0.5729967744547273,0.09304627564549843
16,2,mse,960.0,0.1,1427.65625,4,0.7060340792752654,0.14149932368671195
16,2,mse,960.0,0.1,1427.65625,5,0.7911549676244392,0.13101048223186648
16,2,mse,960.0,0.1,1427.65625,6,0.7319186112223628,0.11450668933612292
16,2,mse,960.0,0.1,1427.65625,7,0.8032525767954507,0.122702245446579
16,2,mse,960.0,0.1,1427.65625,8,0.7516117731582047,0.1071455339167732
16,2,mse,960.0,0.1,713.828125,1,0.5,0.0
16,2,mse,960.0,0.1,713.828125,2,0.5112396082178691,0.03470409244151887
16,2,mse,960.0,0.1,713.828125,3,0.6120133001050566,0.11630956279748048
16,2,mse,960.0,0.1,713.828125,4,0.7162447190209809,0.1378688570896457
16,2,mse,960.0,0.1,713.828125,5,0.7611062124340815,0.13639017615064397
16,2,mse,960.0,0.1,713.828125,6,0.7683300541531178,0.11472114544989415
16,2,mse,960.0,0.1,713.828125,7,0.7583675127112114,0.13442692536132672
16,2,mse,960.0,0.1,713.828125,8,0.7654418036522916,0.1296497420463517
16,2,mse,960.0,0.1,356.9140625,1,0.5,0.0
16,2,mse,960.0,0.1,356.9140625,2,0.5095724637681159,0.05246228205033389
16,2,mse,960.0,0.1,356.9140625,3,0.6446269511049627,0.1433545936384347
16,2,mse,960.0,0.1,356.9140625,4,0.7422738014484518,0.14177614970409813
16,2,mse,960.0,0.1,356.9140625,5,0.784913652107164,0.14761654942248592
16,2,mse,960.0,0.1,356.9140625,6,0.7569146856604281,0.13774707085555357
16,2,mse,960.0,0.1,356.9140625,7,0.7784219927904176,0.12475644030601302
16,2,mse,960.0,0.1,356.9140625,8,0.7649739924755413,0.1138063447057628
16,2,mse,1020.0,0.1,2640.0,1,0.5,0.0
16,2,mse,1020.0,0.1,2640.0,2,0.5243249074412077,0.04416809569747608
16,2,mse,1020.0,0.1,2640.0,3,0.7088161646362038,0.14077045163964574
16,2,mse,1020.0,0.1,2640.0,4,0.789745909527657,0.11857896899209021
16,2,mse,1020.0,0.1,2640.0,5,0.8011847045866711,0.10525629711124851
16,2,mse,1020.0,0.1,2640.0,6,0.810532415030553,0.09379819915328072
16,2,mse,1020.0,0.1,2640.0,7,0.790475230074547,0.11519305214287567
16,2,mse,1020.0,0.1,2640.0,8,0.7388460412235169,0.12140997912607605
16,2,mse,1020.0,0.1,1427.65625,1,0.5,0.0
16,2,mse,1020.0,0.1,1427.65625,2,0.5179980007270084,0.060930141871029846
16,2,mse,1020.0,0.1,1427.65625,3,0.7342911983733991,0.1642045829962159
16,2,mse,1020.0,0.1,1427.65625,4,0.7833039106213614,0.0893921350672383
16,2,mse,1020.0,0.1,1427.65625,5,0.8030262246858235,0.0989930388944253
16,2,mse,1020.0,0.1,1427.65625,6,0.7874199420745717,0.10554562276145163
16,2,mse,1020.0,0.1,1427.65625,7,0.802587248494256,0.11013449596780515
16,2,mse,1020.0,0.1,1427.65625,8,0.7749901176256588,0.09640824637351306
16,2,mse,1020.0,0.1,713.828125,1,0.5,0.0
16,2,mse,1020.0,0.1,713.828125,2,0.5003093777640631,0.026843256396175748
16,2,mse,1020.0,0.1,713.828125,3,0.7184803983903127,0.13365705319530327
16,2,mse,1020.0,0.1,713.828125,4,0.8256655845055831,0.09883701831349383
16,2,mse,1020.0,0.1,713.828125,5,0.7691645703376595,0.1080274156325202
16,2,mse,1020.0,0.1,713.828125,6,0.8284238607332494,0.08433735306472082
16,2,mse,1020.0,0.1,713.828125,7,0.7844574535763404,0.12294215801929766
16,2,mse,1020.0,0.1,713.828125,8,0.7687129105592897,0.1220116102680128
16,2,mse,1020.0,0.1,356.9140625,1,0.5,0.0
16,2,mse,1020.0,0.1,356.9140625,2,0.5160382602231126,0.03917189003917043
16,2,mse,1020.0,0.1,356.9140625,3,0.7008356619700136,0.15942395052980424
16,2,mse,1020.0,0.1,356.9140625,4,0.7927971408791773,0.10661450982568609
16,2,mse,1020.0,0.1,356.9140625,5,0.776722921845787,0.09799195891110854
16,2,mse,1020.0,0.1,356.9140625,6,0.8154017289569644,0.06311263497306732
16,2,mse,1020.0,0.1,356.9140625,7,0.7674253314199004,0.10254365833055884
16,2,mse,1020.0,0.1,356.9140625,8,0.7682753683078192,0.10556933871606324
16,2,mse,1215.0,0.1,2640.0,1,0.5581330794419174,0.11930788759857065
