max_depth,min_samples_split,criterion,threshold,training_size,n_options,mean,std
5,2,entropy,1020.0,0.1,5,0.7987602608061299,0.13755056838672014
5,2,entropy,1020.0,0.1,6,0.8206133875649251,0.071370633174883
5,2,entropy,1020.0,0.1,7,0.7392180610964656,0.12461692320807945
5,2,entropy,1020.0,0.1,8,0.7815896592271494,0.09244452615542201
5,2,entropy,1215.0,0.1,1,0.7784785229835703,0.0660134924659707
5,2,entropy,1215.0,0.1,2,0.7991161286027515,0.057715302739916714
5,2,entropy,1215.0,0.1,3,0.8227368849429046,0.032668762335160396
5,2,entropy,1215.0,0.1,4,0.815966792353057,0.047524021866702564
5,2,entropy,1215.0,0.1,5,0.821080602666437,0.070895748418953
5,2,entropy,1215.0,0.1,6,0.7924233234883836,0.07812734995142115
5,2,entropy,1215.0,0.1,7,0.7457734793763711,0.08121592480045335
5,2,entropy,1215.0,0.1,8,0.7495948812558856,0.0830661620975779
5,2,entropy,1974.0000000000005,0.1,1,0.5768916016915554,0.13666091763949628
5,2,entropy,1974.0000000000005,0.1,2,0.7925881481747281,0.1965473189549464
5,2,entropy,1974.0000000000005,0.1,3,0.7101835586168603,0.14869096379509722
5,2,entropy,1974.0000000000005,0.1,4,0.7845918498943696,0.12328726034721776
5,2,entropy,1974.0000000000005,0.1,5,0.8168914593961372,0.11221115243439791
5,2,entropy,1974.0000000000005,0.1,6,0.7875989777732769,0.11500949703536723
5,2,entropy,1974.0000000000005,0.1,7,0.8026216758158491,0.08772370901474158
5,2,entropy,1974.0000000000005,0.1,8,0.7817607886834748,0.11701838636010525
5,2,entropy,2160.0,0.1,1,0.5,0.0
5,2,entropy,2160.0,0.1,2,0.5547402468152866,0.13370825286503413
5,2,entropy,2160.0,0.1,3,0.5891128613914163,0.12566496226491297
5,2,entropy,2160.0,0.1,4,0.6392648148342012,0.14020748749234452
5,2,entropy,2160.0,0.1,5,0.7587033518215822,0.11584932179189948
5,2,entropy,2160.0,0.1,6,0.6935480859795087,0.12354237818469865
5,2,entropy,2160.0,0.1,7,0.6959992838336736,0.12242371320605364
5,2,entropy,2160.0,0.1,8,0.6641407608643151,0.1249174612661579
5,2,entropy,960.0,0.2,1,0.5119962686567164,0.053648944385535975
5,2,entropy,960.0,0.2,2,0.5367320047994582,0.05206087507909986
5,2,entropy,960.0,0.2,3,0.7352305383568634,0.15298682486682433
5,2,entropy,960.0,0.2,4,0.8449599503453354,0.05418115995334874
5,2,entropy,960.0,0.2,5,0.8146863217516366,0.08617050544450242
5,2,entropy,960.0,0.2,6,0.8008201528528147,0.10027879877891882
5,2,entropy,960.0,0.2,7,0.8264413792758039,0.07285951547625602
5,2,entropy,960.0,0.2,8,0.7849293534432215,0.11005969783496847
5,2,entropy,1020.0,0.2,1,0.5839274713207295,0.13179852043279214
5,2,entropy,1020.0,0.2,2,0.5966730962447971,0.07586754454393277
5,2,entropy,1020.0,0.2,3,0.8756581679252354,0.061313510153340314
5,2,entropy,1020.0,0.2,4,0.8440736240193056,0.052316574599306186
5,2,entropy,1020.0,0.2,5,0.860783777778841,0.03778685572731109
5,2,entropy,1020.0,0.2,6,0.8246018476597206,0.059803657270053504
5,2,entropy,1020.0,0.2,7,0.8293255535718297,0.06253988643467039
5,2,entropy,1020.0,0.2,8,0.823761666286765,0.07170287002647087
5,2,entropy,1215.0,0.2,1,0.793517901526499,0.012421531186445265
5,2,entropy,1215.0,0.2,2,0.8177289071268511,0.03071100512610454
5,2,entropy,1215.0,0.2,3,0.8294544651170479,0.013831751866362077
5,2,entropy,1215.0,0.2,4,0.819844089475439,0.03461115525463914
5,2,entropy,1215.0,0.2,5,0.8559375449154413,0.040216743608793334
5,2,entropy,1215.0,0.2,6,0.8573992065547706,0.03160879997092857
5,2,entropy,1215.0,0.2,7,0.842501551401264,0.03629051015260166
5,2,entropy,1215.0,0.2,8,0.8600013933560187,0.033870647936880965
5,2,entropy,1974.0000000000005,0.2,1,0.5305209677419355,0.09394591858112503
5,2,entropy,1974.0000000000005,0.2,2,0.7694121760866923,0.20288935773928415
5,2,entropy,1974.0000000000005,0.2,3,0.8210229137667602,0.10663853857376904
5,2,entropy,1974.0000000000005,0.2,4,0.8191943738502578,0.09498003697132283
5,2,entropy,1974.0000000000005,0.2,5,0.8575239321314765,0.056430623715990044
5,2,entropy,1974.0000000000005,0.2,6,0.8719026293209866,0.07170348116946926
