max_depth,min_samples_split,criterion,n_options,training_size,threshold,gap,mean
12,50,mse,9468,0.8,86467304,half_mean,0.9463326172632176
12,50,mse,9468,0.8,86467304,half_mean,0.9506043665483116
12,50,mse,9468,0.8,86467304,quarter_mean,0.951273211831678
12,50,mse,9468,0.8,86467304,quarter_mean,0.952961610607884
12,50,mse,9468,0.8,86467304,quarter_mean,0.9416099602990996
12,50,mse,9468,0.8,86467304,quarter_mean,0.9466010170561532
12,50,mse,9468,0.8,86467304,quarter_mean,0.9449117954141752
12,50,mse,9468,0.9,18760656,max,0.5127601079134223
12,50,mse,9468,0.9,18760656,max,0.5006518919148082
12,50,mse,9468,0.9,18760656,max,0.5124119488580117
12,50,mse,9468,0.9,18760656,max,0.4997373758657732
12,50,mse,9468,0.9,18760656,max,0.5014902971701674
12,50,mse,9468,0.9,18760656,mean,0.6271362434067599
12,50,mse,9468,0.9,18760656,mean,0.6087199710804881
12,50,mse,9468,0.9,18760656,mean,0.6659486700555681
12,50,mse,9468,0.9,18760656,mean,0.6303985071941403
12,50,mse,9468,0.9,18760656,mean,0.6712096818390034
12,50,mse,9468,0.9,18760656,half_mean,0.6573294590558444
12,50,mse,9468,0.9,18760656,half_mean,0.6515938553742211
12,50,mse,9468,0.9,18760656,half_mean,0.6553695791999148
12,50,mse,9468,0.9,18760656,half_mean,0.6495719060797933
12,50,mse,9468,0.9,18760656,half_mean,0.6591288392278271
12,50,mse,9468,0.9,18760656,quarter_mean,0.6972197620901489
12,50,mse,9468,0.9,18760656,quarter_mean,0.6938333281574599
12,50,mse,9468,0.9,18760656,quarter_mean,0.6953671016835059
12,50,mse,9468,0.9,18760656,quarter_mean,0.7005604646470159
12,50,mse,9468,0.9,18760656,quarter_mean,0.6944781695874311
12,50,mse,9468,0.9,21436619,max,0.49974596637297497
12,50,mse,9468,0.9,21436619,max,0.4991984317801481
12,50,mse,9468,0.9,21436619,max,0.5008419928231466
12,50,mse,9468,0.9,21436619,max,0.4993750089690387
12,50,mse,9468,0.9,21436619,max,0.5000506989497091
12,50,mse,9468,0.9,21436619,mean,0.6961687029385472
12,50,mse,9468,0.9,21436619,mean,0.6881472948502831
12,50,mse,9468,0.9,21436619,mean,0.7270120307629195
12,50,mse,9468,0.9,21436619,mean,0.6814924579797874
12,50,mse,9468,0.9,21436619,mean,0.7078796360310025
12,50,mse,9468,0.9,21436619,half_mean,0.6993656651781929
12,50,mse,9468,0.9,21436619,half_mean,0.7032540098529418
12,50,mse,9468,0.9,21436619,half_mean,0.7004399637694265
12,50,mse,9468,0.9,21436619,half_mean,0.7001062982845503
12,50,mse,9468,0.9,21436619,half_mean,0.7114964647765112
12,50,mse,9468,0.9,21436619,quarter_mean,0.7810511076814965
12,50,mse,9468,0.9,21436619,quarter_mean,0.7718375850629805
12,50,mse,9468,0.9,21436619,quarter_mean,0.7663504857687222
12,50,mse,9468,0.9,21436619,quarter_mean,0.772363347726894
12,50,mse,9468,0.9,21436619,quarter_mean,0.7724908275838553
12,50,mse,9468,0.9,31443996,max,0.7189117065265955
12,50,mse,9468,0.9,31443996,max,0.7206829094083568
12,50,mse,9468,0.9,31443996,max,0.7332685991147264
12,50,mse,9468,0.9,31443996,max,0.7386455365555534
12,50,mse,9468,0.9,31443996,max,0.7312675674837873
12,50,mse,9468,0.9,31443996,mean,0.845965258905516
12,50,mse,9468,0.9,31443996,mean,0.8556536392468885
12,50,mse,9468,0.9,31443996,mean,0.8523804482494547
12,50,mse,9468,0.9,31443996,mean,0.8536464005863447
12,50,mse,9468,0.9,31443996,mean,0.8511705298427505
12,50,mse,9468,0.9,31443996,half_mean,0.8720175659898743
12,50,mse,9468,0.9,31443996,half_mean,0.894684618024028
12,50,mse,9468,0.9,31443996,half_mean,0.8917532582532162
12,50,mse,9468,0.9,31443996,half_mean,0.8929257280170175
12,50,mse,9468,0.9,31443996,half_mean,0.8836091167011133
12,50,mse,9468,0.9,31443996,quarter_mean,0.8868762819641371
12,50,mse,9468,0.9,31443996,quarter_mean,0.8934716917645205
12,50,mse,9468,0.9,31443996,quarter_mean,0.8943098584053196
12,50,mse,9468,0.9,31443996,quarter_mean,0.9062972057598088
12,50,mse,9468,0.9,31443996,quarter_mean,0.8972519558668349
12,50,mse,9468,0.9,54346448,max,0.9013346162978144
12,50,mse,9468,0.9,54346448,max,0.9033617332464008
12,50,mse,9468,0.9,54346448,max,0.9071880897088778
12,50,mse,9468,0.9,54346448,max,0.9069119043696005
12,50,mse,9468,0.9,54346448,max,0.902647942564895
12,50,mse,9468,0.9,54346448,mean,0.9479651095850216
12,50,mse,9468,0.9,54346448,mean,0.9535895343434849
12,50,mse,9468,0.9,54346448,mean,0.952447210671118
12,50,mse,9468,0.9,54346448,mean,0.9518479635230086
12,50,mse,9468,0.9,54346448,mean,0.9446340193130216
12,50,mse,9468,0.9,54346448,half_mean,0.95044008572182
12,50,mse,9468,0.9,54346448,half_mean,0.9419411120504836
12,50,mse,9468,0.9,54346448,half_mean,0.9465834895142065
12,50,mse,9468,0.9,54346448,half_mean,0.9552424456071694
12,50,mse,9468,0.9,54346448,half_mean,0.9504642459215716
12,50,mse,9468,0.9,54346448,quarter_mean,0.9541682017889686
12,50,mse,9468,0.9,54346448,quarter_mean,0.9484042327314788
12,50,mse,9468,0.9,54346448,quarter_mean,0.9478766860341604
12,50,mse,9468,0.9,54346448,quarter_mean,0.9443984801833288
12,50,mse,9468,0.9,54346448,quarter_mean,0.9437792379668176
12,50,mse,9468,0.9,86467304,max,0.958802152558168
12,50,mse,9468,0.9,86467304,max,0.9542594897635276
12,50,mse,9468,0.9,86467304,max,0.9581998510418936
12,50,mse,9468,0.9,86467304,max,0.9622877336509748
12,50,mse,9468,0.9,86467304,max,0.9566002555577128
12,50,mse,9468,0.9,86467304,mean,0.9533211985333264
12,50,mse,9468,0.9,86467304,mean,0.9561630154146996
12,50,mse,9468,0.9,86467304,mean,0.9590276445213446
12,50,mse,9468,0.9,86467304,mean,0.9572330510694288
12,50,mse,9468,0.9,86467304,mean,0.9572191943294356
12,50,mse,9468,0.9,86467304,half_mean,0.9416586684462708
12,50,mse,9468,0.9,86467304,half_mean,0.9578350418340794
12,50,mse,9468,0.9,86467304,half_mean,0.9547252460139612
12,50,mse,9468,0.9,86467304,half_mean,0.9482251681206132
12,50,mse,9468,0.9,86467304,half_mean,0.9550463248445944
12,50,mse,9468,0.9,86467304,quarter_mean,0.953109993328954
12,50,mse,9468,0.9,86467304,quarter_mean,0.9518866807168636
12,50,mse,9468,0.9,86467304,quarter_mean,0.9381053965492678
12,50,mse,9468,0.9,86467304,quarter_mean,0.9454136352571036
12,50,mse,9468,0.9,86467304,quarter_mean,0.9497696843884572
12,50,friedman_mse,9468,0.1,18760656,max,0.5568053199443802
12,50,friedman_mse,9468,0.1,18760656,max,0.5604002105404693
12,50,friedman_mse,9468,0.1,18760656,max,0.5007631115527671
12,50,friedman_mse,9468,0.1,18760656,max,0.553571520987821
12,50,friedman_mse,9468,0.1,18760656,max,0.5012713244281622
12,50,friedman_mse,9468,0.1,18760656,mean,0.6749143471426027
12,50,friedman_mse,9468,0.1,18760656,mean,0.6260402117514737
12,50,friedman_mse,9468,0.1,18760656,mean,0.6581698505019106
12,50,friedman_mse,9468,0.1,18760656,mean,0.6884411428583735
12,50,friedman_mse,9468,0.1,18760656,mean,0.6424858992879644
12,50,friedman_mse,9468,0.1,18760656,half_mean,0.6796737022447741
12,50,friedman_mse,9468,0.1,18760656,half_mean,0.6850630787437312
12,50,friedman_mse,9468,0.1,18760656,half_mean,0.6986209935294537
12,50,friedman_mse,9468,0.1,18760656,half_mean,0.6688997701238584
12,50,friedman_mse,9468,0.1,18760656,half_mean,0.7075142689096112
12,50,friedman_mse,9468,0.1,18760656,quarter_mean,0.6744330774060401
12,50,friedman_mse,9468,0.1,18760656,quarter_mean,0.6854696006415071
12,50,friedman_mse,9468,0.1,18760656,quarter_mean,0.7276916093342736
12,50,friedman_mse,9468,0.1,18760656,quarter_mean,0.6967043684692309
12,50,friedman_mse,9468,0.1,18760656,quarter_mean,0.6991857652287284
12,50,friedman_mse,9468,0.1,21436619,max,0.4986412835177133
12,50,friedman_mse,9468,0.1,21436619,max,0.504925905044373
12,50,friedman_mse,9468,0.1,21436619,max,0.5099066044654975
12,50,friedman_mse,9468,0.1,21436619,max,0.5069516200967211
12,50,friedman_mse,9468,0.1,21436619,max,0.5095359765117444
12,50,friedman_mse,9468,0.1,21436619,mean,0.7171029425845724
12,50,friedman_mse,9468,0.1,21436619,mean,0.6762921825752116
12,50,friedman_mse,9468,0.1,21436619,mean,0.6951954941248047
12,50,friedman_mse,9468,0.1,21436619,mean,0.6455780003514329
12,50,friedman_mse,9468,0.1,21436619,mean,0.6756515424358202
12,50,friedman_mse,9468,0.1,21436619,half_mean,0.7711819774862849
12,50,friedman_mse,9468,0.1,21436619,half_mean,0.7346470058941124
12,50,friedman_mse,9468,0.1,21436619,half_mean,0.7761477159138364
12,50,friedman_mse,9468,0.1,21436619,half_mean,0.73000780945464
12,50,friedman_mse,9468,0.1,21436619,half_mean,0.7486475458781225
12,50,friedman_mse,9468,0.1,21436619,quarter_mean,0.8020980809359217
12,50,friedman_mse,9468,0.1,21436619,quarter_mean,0.7963726490987453
12,50,friedman_mse,9468,0.1,21436619,quarter_mean,0.8003268128434201
12,50,friedman_mse,9468,0.1,21436619,quarter_mean,0.7213326239487443
12,50,friedman_mse,9468,0.1,21436619,quarter_mean,0.7882084687436457
12,50,friedman_mse,9468,0.1,31443996,max,0.8064965539367698
12,50,friedman_mse,9468,0.1,31443996,max,0.7748089326267908
12,50,friedman_mse,9468,0.1,31443996,max,0.7799116319600905
12,50,friedman_mse,9468,0.1,31443996,max,0.7963026738733008
12,50,friedman_mse,9468,0.1,31443996,max,0.8047971265519063
12,50,friedman_mse,9468,0.1,31443996,mean,0.8588611257964486
12,50,friedman_mse,9468,0.1,31443996,mean,0.8768713679719298
12,50,friedman_mse,9468,0.1,31443996,mean,0.8647662959034961
12,50,friedman_mse,9468,0.1,31443996,mean,0.8758569011105009
12,50,friedman_mse,9468,0.1,31443996,mean,0.869100259730764
12,50,friedman_mse,9468,0.1,31443996,half_mean,0.8886689109793744
12,50,friedman_mse,9468,0.1,31443996,half_mean,0.8740088077349695
12,50,friedman_mse,9468,0.1,31443996,half_mean,0.8782122622325459
12,50,friedman_mse,9468,0.1,31443996,half_mean,0.8934151293255204
12,50,friedman_mse,9468,0.1,31443996,half_mean,0.8764706904848154
12,50,friedman_mse,9468,0.1,31443996,quarter_mean,0.8878127048678597
12,50,friedman_mse,9468,0.1,31443996,quarter_mean,0.8992601662029165
12,50,friedman_mse,9468,0.1,31443996,quarter_mean,0.9022878600132443
12,50,friedman_mse,9468,0.1,31443996,quarter_mean,0.8937943801836801
12,50,friedman_mse,9468,0.1,31443996,quarter_mean,0.8996789403055239
12,50,friedman_mse,9468,0.1,54346448,max,0.9141553103235741
12,50,friedman_mse,9468,0.1,54346448,max,0.8972655505167064
12,50,friedman_mse,9468,0.1,54346448,max,0.9081741556017372
12,50,friedman_mse,9468,0.1,54346448,max,0.8697091700488444
12,50,friedman_mse,9468,0.1,54346448,max,0.9200480270132828
12,50,friedman_mse,9468,0.1,54346448,mean,0.9266098069966534
12,50,friedman_mse,9468,0.1,54346448,mean,0.9309413140556722
12,50,friedman_mse,9468,0.1,54346448,mean,0.9331682545637404
12,50,friedman_mse,9468,0.1,54346448,mean,0.9342132999208349
12,50,friedman_mse,9468,0.1,54346448,mean,0.9350800029188124
12,50,friedman_mse,9468,0.1,54346448,half_mean,0.9285402326760956
12,50,friedman_mse,9468,0.1,54346448,half_mean,0.9309723852313596
12,50,friedman_mse,9468,0.1,54346448,half_mean,0.9335764514007812
12,50,friedman_mse,9468,0.1,54346448,half_mean,0.9272301060413116
12,50,friedman_mse,9468,0.1,54346448,half_mean,0.9357448180257364
12,50,friedman_mse,9468,0.1,54346448,quarter_mean,0.9221162506847156
12,50,friedman_mse,9468,0.1,54346448,quarter_mean,0.929468896811676
12,50,friedman_mse,9468,0.1,54346448,quarter_mean,0.9374048848667544
12,50,friedman_mse,9468,0.1,54346448,quarter_mean,0.9335590552503544
12,50,friedman_mse,9468,0.1,54346448,quarter_mean,0.933237238707296
12,50,friedman_mse,9468,0.1,86467304,max,0.9317618897888568
12,50,friedman_mse,9468,0.1,86467304,max,0.943082278805888
12,50,friedman_mse,9468,0.1,86467304,max,0.9371732710626606
12,50,friedman_mse,9468,0.1,86467304,max,0.9185335264232596
12,50,friedman_mse,9468,0.1,86467304,max,0.9252301458569108
12,50,friedman_mse,9468,0.1,86467304,mean,0.942158011052858
12,50,friedman_mse,9468,0.1,86467304,mean,0.942222195544868
12,50,friedman_mse,9468,0.1,86467304,mean,0.9433154276795609
12,50,friedman_mse,9468,0.1,86467304,mean,0.9503037478261084
12,50,friedman_mse,9468,0.1,86467304,mean,0.93352948232371
12,50,friedman_mse,9468,0.1,86467304,half_mean,0.9288275547343836
12,50,friedman_mse,9468,0.1,86467304,half_mean,0.935725452750378
12,50,friedman_mse,9468,0.1,86467304,half_mean,0.9455963704692474
12,50,friedman_mse,9468,0.1,86467304,half_mean,0.917929157948918
12,50,friedman_mse,9468,0.1,86467304,half_mean,0.9239368724160872
12,50,friedman_mse,9468,0.1,86467304,quarter_mean,0.9221137647162908
12,50,friedman_mse,9468,0.1,86467304,quarter_mean,0.9299918893508088
12,50,friedman_mse,9468,0.1,86467304,quarter_mean,0.9165819008021354
12,50,friedman_mse,9468,0.1,86467304,quarter_mean,0.9291796194940232
12,50,friedman_mse,9468,0.1,86467304,quarter_mean,0.9282782206372192
12,50,friedman_mse,9468,0.2,18760656,max,0.5284554824171978
12,50,friedman_mse,9468,0.2,18760656,max,0.5060501330933906
12,50,friedman_mse,9468,0.2,18760656,max,0.6373031609087578
12,50,friedman_mse,9468,0.2,18760656,max,0.5477981446579836
12,50,friedman_mse,9468,0.2,18760656,max,0.5208535321487994
12,50,friedman_mse,9468,0.2,18760656,mean,0.6174571541073941
12,50,friedman_mse,9468,0.2,18760656,mean,0.6174821133078678
12,50,friedman_mse,9468,0.2,18760656,mean,0.5980997189573792
12,50,friedman_mse,9468,0.2,18760656,mean,0.6441873631036142
12,50,friedman_mse,9468,0.2,18760656,mean,0.6292632023699151
12,50,friedman_mse,9468,0.2,18760656,half_mean,0.6801272807244014
12,50,friedman_mse,9468,0.2,18760656,half_mean,0.660141198729957
12,50,friedman_mse,9468,0.2,18760656,half_mean,0.6705811729628174
12,50,friedman_mse,9468,0.2,18760656,half_mean,0.6700822780746902
12,50,friedman_mse,9468,0.2,18760656,half_mean,0.6818600004677422
12,50,friedman_mse,9468,0.2,18760656,quarter_mean,0.7033251651261934
12,50,friedman_mse,9468,0.2,18760656,quarter_mean,0.7050317868030063
12,50,friedman_mse,9468,0.2,18760656,quarter_mean,0.7334642376415438
12,50,friedman_mse,9468,0.2,18760656,quarter_mean,0.7152348325154431
12,50,friedman_mse,9468,0.2,18760656,quarter_mean,0.7238164007145652
12,50,friedman_mse,9468,0.2,21436619,max,0.5070496371478496
12,50,friedman_mse,9468,0.2,21436619,max,0.5097960574835791
12,50,friedman_mse,9468,0.2,21436619,max,0.5076036875589481
12,50,friedman_mse,9468,0.2,21436619,max,0.4982501788072806
12,50,friedman_mse,9468,0.2,21436619,max,0.6125857280644034
12,50,friedman_mse,9468,0.2,21436619,mean,0.7064307552501148
12,50,friedman_mse,9468,0.2,21436619,mean,0.6900629371758442
12,50,friedman_mse,9468,0.2,21436619,mean,0.68758690134922
12,50,friedman_mse,9468,0.2,21436619,mean,0.7103217908882846
12,50,friedman_mse,9468,0.2,21436619,mean,0.65526212204663
12,50,friedman_mse,9468,0.2,21436619,half_mean,0.7544901615562252
12,50,friedman_mse,9468,0.2,21436619,half_mean,0.7225615998432406
12,50,friedman_mse,9468,0.2,21436619,half_mean,0.766499813617197
12,50,friedman_mse,9468,0.2,21436619,half_mean,0.7022858867441784
12,50,friedman_mse,9468,0.2,21436619,half_mean,0.7049668396626707
12,50,friedman_mse,9468,0.2,21436619,quarter_mean,0.7461574852459918
12,50,friedman_mse,9468,0.2,21436619,quarter_mean,0.7220040617570032
12,50,friedman_mse,9468,0.2,21436619,quarter_mean,0.8121932947383184
12,50,friedman_mse,9468,0.2,21436619,quarter_mean,0.7786287201840199
12,50,friedman_mse,9468,0.2,21436619,quarter_mean,0.7880543282838268
12,50,friedman_mse,9468,0.2,31443996,max,0.7682287799988297
12,50,friedman_mse,9468,0.2,31443996,max,0.7769762229816806
12,50,friedman_mse,9468,0.2,31443996,max,0.5095065740729459
12,50,friedman_mse,9468,0.2,31443996,max,0.7567077804402649
12,50,friedman_mse,9468,0.2,31443996,max,0.7596163397867229
12,50,friedman_mse,9468,0.2,31443996,mean,0.8722467601937592
12,50,friedman_mse,9468,0.2,31443996,mean,0.8612050374643883
12,50,friedman_mse,9468,0.2,31443996,mean,0.8390666217122746
12,50,friedman_mse,9468,0.2,31443996,mean,0.8524685082558214
12,50,friedman_mse,9468,0.2,31443996,mean,0.8491865259082183
12,50,friedman_mse,9468,0.2,31443996,half_mean,0.8581397560059759
12,50,friedman_mse,9468,0.2,31443996,half_mean,0.8716543987985916
12,50,friedman_mse,9468,0.2,31443996,half_mean,0.8836593291524059
12,50,friedman_mse,9468,0.2,31443996,half_mean,0.8907413524144163
12,50,friedman_mse,9468,0.2,31443996,half_mean,0.8995483446892412
12,50,friedman_mse,9468,0.2,31443996,quarter_mean,0.902038514734744
12,50,friedman_mse,9468,0.2,31443996,quarter_mean,0.8914098411437184
12,50,friedman_mse,9468,0.2,31443996,quarter_mean,0.8887276654675658
12,50,friedman_mse,9468,0.2,31443996,quarter_mean,0.8843372325006871
12,50,friedman_mse,9468,0.2,31443996,quarter_mean,0.8936123178032097
12,50,friedman_mse,9468,0.2,54346448,max,0.905237812395582
12,50,friedman_mse,9468,0.2,54346448,max,0.9039499348219828
12,50,friedman_mse,9468,0.2,54346448,max,0.9178684803843906
12,50,friedman_mse,9468,0.2,54346448,max,0.910209682603476
12,50,friedman_mse,9468,0.2,54346448,max,0.8948272396742565
12,50,friedman_mse,9468,0.2,54346448,mean,0.9392091155771553
12,50,friedman_mse,9468,0.2,54346448,mean,0.9435169593096572
12,50,friedman_mse,9468,0.2,54346448,mean,0.9423800472658664
12,50,friedman_mse,9468,0.2,54346448,mean,0.9391846582737786
12,50,friedman_mse,9468,0.2,54346448,mean,0.9381927344046932
12,50,friedman_mse,9468,0.2,54346448,half_mean,0.9397315643629932
12,50,friedman_mse,9468,0.2,54346448,half_mean,0.9402417701461636
12,50,friedman_mse,9468,0.2,54346448,half_mean,0.943042338602844
12,50,friedman_mse,9468,0.2,54346448,half_mean,0.9423324372710704
12,50,friedman_mse,9468,0.2,54346448,half_mean,0.9418843880062668
12,50,friedman_mse,9468,0.2,54346448,quarter_mean,0.9381849589766516
12,50,friedman_mse,9468,0.2,54346448,quarter_mean,0.9395136004494541
12,50,friedman_mse,9468,0.2,54346448,quarter_mean,0.9401711895406007
12,50,friedman_mse,9468,0.2,54346448,quarter_mean,0.9374570954597792
12,50,friedman_mse,9468,0.2,54346448,quarter_mean,0.9396727591881302
12,50,friedman_mse,9468,0.2,86467304,max,0.9384625026809724
12,50,friedman_mse,9468,0.2,86467304,max,0.9415169869089136
12,50,friedman_mse,9468,0.2,86467304,max,0.9345486984118632
12,50,friedman_mse,9468,0.2,86467304,max,0.9342140646130369
12,50,friedman_mse,9468,0.2,86467304,max,0.9407194740695723
12,50,friedman_mse,9468,0.2,86467304,mean,0.9460651630389499
12,50,friedman_mse,9468,0.2,86467304,mean,0.9425446933071976
12,50,friedman_mse,9468,0.2,86467304,mean,0.9443132760067294
12,50,friedman_mse,9468,0.2,86467304,mean,0.9424976863952528
12,50,friedman_mse,9468,0.2,86467304,mean,0.9465148011440744
12,50,friedman_mse,9468,0.2,86467304,half_mean,0.9460029996424292
12,50,friedman_mse,9468,0.2,86467304,half_mean,0.936427778870313
12,50,friedman_mse,9468,0.2,86467304,half_mean,0.9439180723912612
12,50,friedman_mse,9468,0.2,86467304,half_mean,0.9467390217608824
12,50,friedman_mse,9468,0.2,86467304,half_mean,0.9407818067579432
12,50,friedman_mse,9468,0.2,86467304,quarter_mean,0.9368460321583344
12,50,friedman_mse,9468,0.2,86467304,quarter_mean,0.9330061154902224
12,50,friedman_mse,9468,0.2,86467304,quarter_mean,0.9298343334275004
12,50,friedman_mse,9468,0.2,86467304,quarter_mean,0.937214683013162
12,50,friedman_mse,9468,0.2,86467304,quarter_mean,0.9415938562992411
12,50,friedman_mse,9468,0.5,18760656,max,0.5007554646909734
12,50,friedman_mse,9468,0.5,18760656,max,0.5101884610900177
12,50,friedman_mse,9468,0.5,18760656,max,0.5008862540100422
12,50,friedman_mse,9468,0.5,18760656,max,0.5062906250464817
12,50,friedman_mse,9468,0.5,18760656,max,0.5022440433057064
12,50,friedman_mse,9468,0.5,18760656,mean,0.6305404193207841
12,50,friedman_mse,9468,0.5,18760656,mean,0.5815474194442994
12,50,friedman_mse,9468,0.5,18760656,mean,0.6437451551996907
12,50,friedman_mse,9468,0.5,18760656,mean,0.6554689181894684
12,50,friedman_mse,9468,0.5,18760656,mean,0.6250165563687708
12,50,friedman_mse,9468,0.5,18760656,half_mean,0.6552596306015097
12,50,friedman_mse,9468,0.5,18760656,half_mean,0.6938260440066348
12,50,friedman_mse,9468,0.5,18760656,half_mean,0.6879646609157171
12,50,friedman_mse,9468,0.5,18760656,half_mean,0.6621816934796504
12,50,friedman_mse,9468,0.5,18760656,half_mean,0.6895164596424708
12,50,friedman_mse,9468,0.5,18760656,quarter_mean,0.6833129526712072
12,50,friedman_mse,9468,0.5,18760656,quarter_mean,0.6975913959082705
12,50,friedman_mse,9468,0.5,18760656,quarter_mean,0.7050355633154355
12,50,friedman_mse,9468,0.5,18760656,quarter_mean,0.6871540345895226
12,50,friedman_mse,9468,0.5,18760656,quarter_mean,0.7046980328194217
12,50,friedman_mse,9468,0.5,21436619,max,0.5016532635496243
12,50,friedman_mse,9468,0.5,21436619,max,0.4995125996583841
12,50,friedman_mse,9468,0.5,21436619,max,0.4996501743274209
12,50,friedman_mse,9468,0.5,21436619,max,0.4997859089991455
12,50,friedman_mse,9468,0.5,21436619,max,0.5037092035726314
12,50,friedman_mse,9468,0.5,21436619,mean,0.6835446903264303
12,50,friedman_mse,9468,0.5,21436619,mean,0.71374029884543
12,50,friedman_mse,9468,0.5,21436619,mean,0.6807948137871853
12,50,friedman_mse,9468,0.5,21436619,mean,0.6702729945716118
12,50,friedman_mse,9468,0.5,21436619,mean,0.700456687475044
12,50,friedman_mse,9468,0.5,21436619,half_mean,0.7562717795621245
12,50,friedman_mse,9468,0.5,21436619,half_mean,0.6987979506199187
12,50,friedman_mse,9468,0.5,21436619,half_mean,0.7152258061478964
12,50,friedman_mse,9468,0.5,21436619,half_mean,0.7383252203755704
12,50,friedman_mse,9468,0.5,21436619,half_mean,0.7330712221652753
12,50,friedman_mse,9468,0.5,21436619,quarter_mean,0.7386005639569854
12,50,friedman_mse,9468,0.5,21436619,quarter_mean,0.7974429712301642
12,50,friedman_mse,9468,0.5,21436619,quarter_mean,0.7468652811248606
12,50,friedman_mse,9468,0.5,21436619,quarter_mean,0.8060953301447582
12,50,friedman_mse,9468,0.5,21436619,quarter_mean,0.731792941798793
12,50,friedman_mse,9468,0.5,31443996,max,0.7215870704889159
12,50,friedman_mse,9468,0.5,31443996,max,0.7639869036958424
12,50,friedman_mse,9468,0.5,31443996,max,0.7562035289757985
12,50,friedman_mse,9468,0.5,31443996,max,0.7566021194423946
12,50,friedman_mse,9468,0.5,31443996,max,0.7548370002460023
12,50,friedman_mse,9468,0.5,31443996,mean,0.8510829766280146
12,50,friedman_mse,9468,0.5,31443996,mean,0.8564680998931934
12,50,friedman_mse,9468,0.5,31443996,mean,0.8781162000543397
12,50,friedman_mse,9468,0.5,31443996,mean,0.8588037688146314
12,50,friedman_mse,9468,0.5,31443996,mean,0.8738982455951113
12,50,friedman_mse,9468,0.5,31443996,half_mean,0.8840996882980592
12,50,friedman_mse,9468,0.5,31443996,half_mean,0.8845275733386392
12,50,friedman_mse,9468,0.5,31443996,half_mean,0.8877210887217208
12,50,friedman_mse,9468,0.5,31443996,half_mean,0.8882256215659694
12,50,friedman_mse,9468,0.5,31443996,half_mean,0.8923894746284472
12,50,friedman_mse,9468,0.5,31443996,quarter_mean,0.8934304601543531
12,50,friedman_mse,9468,0.5,31443996,quarter_mean,0.8983914055665504
12,50,friedman_mse,9468,0.5,31443996,quarter_mean,0.8989751747763317
12,50,friedman_mse,9468,0.5,31443996,quarter_mean,0.901813135405814
12,50,friedman_mse,9468,0.5,31443996,quarter_mean,0.8985806695392939
12,50,friedman_mse,9468,0.5,54346448,max,0.8915830568840866
12,50,friedman_mse,9468,0.5,54346448,max,0.9057512086466488
12,50,friedman_mse,9468,0.5,54346448,max,0.9173681249518528
12,50,friedman_mse,9468,0.5,54346448,max,0.9014254311935248
12,50,friedman_mse,9468,0.5,54346448,max,0.9196189579262888
12,50,friedman_mse,9468,0.5,54346448,mean,0.9436784992901864
12,50,friedman_mse,9468,0.5,54346448,mean,0.9479805666481316
12,50,friedman_mse,9468,0.5,54346448,mean,0.9451605227095692
12,50,friedman_mse,9468,0.5,54346448,mean,0.9449283481223034
12,50,friedman_mse,9468,0.5,54346448,mean,0.942658427602206
12,50,friedman_mse,9468,0.5,54346448,half_mean,0.9424006401801676
12,50,friedman_mse,9468,0.5,54346448,half_mean,0.9476408590517948
12,50,friedman_mse,9468,0.5,54346448,half_mean,0.9446217085187406
12,50,friedman_mse,9468,0.5,54346448,half_mean,0.945749585313852
12,50,friedman_mse,9468,0.5,54346448,half_mean,0.9469399805130968
12,50,friedman_mse,9468,0.5,54346448,quarter_mean,0.9408491949633236
12,50,friedman_mse,9468,0.5,54346448,quarter_mean,0.9479613376005638
12,50,friedman_mse,9468,0.5,54346448,quarter_mean,0.9420229105145896
12,50,friedman_mse,9468,0.5,54346448,quarter_mean,0.9471075333036844
12,50,friedman_mse,9468,0.5,54346448,quarter_mean,0.9436781530609992
12,50,friedman_mse,9468,0.5,86467304,max,0.9454061802545805
12,50,friedman_mse,9468,0.5,86467304,max,0.9487052432150418
12,50,friedman_mse,9468,0.5,86467304,max,0.952092126018808
12,50,friedman_mse,9468,0.5,86467304,max,0.9491815794102522
12,50,friedman_mse,9468,0.5,86467304,max,0.9501944981051608
12,50,friedman_mse,9468,0.5,86467304,mean,0.9559808904719058
12,50,friedman_mse,9468,0.5,86467304,mean,0.9522735041308624
12,50,friedman_mse,9468,0.5,86467304,mean,0.9566046719032588
12,50,friedman_mse,9468,0.5,86467304,mean,0.9544572251202952
12,50,friedman_mse,9468,0.5,86467304,mean,0.9560163226034529
12,50,friedman_mse,9468,0.5,86467304,half_mean,0.9513402656562516
12,50,friedman_mse,9468,0.5,86467304,half_mean,0.9486766571592852
12,50,friedman_mse,9468,0.5,86467304,half_mean,0.9534672623633458
12,50,friedman_mse,9468,0.5,86467304,half_mean,0.9558214045450932
12,50,friedman_mse,9468,0.5,86467304,half_mean,0.948137086465631
12,50,friedman_mse,9468,0.5,86467304,quarter_mean,0.940216476225444
12,50,friedman_mse,9468,0.5,86467304,quarter_mean,0.9452290370814698
12,50,friedman_mse,9468,0.5,86467304,quarter_mean,0.9480573541626724
12,50,friedman_mse,9468,0.5,86467304,quarter_mean,0.9502341498244894
12,50,friedman_mse,9468,0.5,86467304,quarter_mean,0.9538977662194792
12,50,friedman_mse,9468,0.8,18760656,max,0.5104648320919553
12,50,friedman_mse,9468,0.8,18760656,max,0.4997803600702152
