max_depth,min_samples_split,criterion,n_options,training_size,threshold,mean
18,2,mse,300,0.5,54346448,0.929461789622293
18,2,mse,300,0.5,21436619,0.8936370540691526
18,2,mse,300,0.5,86467304,0.9293096125980076
18,2,mse,300,0.5,54346448,0.929461789622293
18,2,mse,300,0.5,31443996,0.9266001916345324
18,2,mse,300,0.5,54346448,0.929461789622293
18,2,mse,300,0.5,86467304,0.9293096125980076
18,2,mse,300,0.5,18760656,0.8523822477770001
18,2,mse,300,0.5,86467304,0.9293096125980076
18,2,mse,300,0.5,21436619,0.8936370540691526
18,2,mse,300,0.5,31443996,0.9266001916345324
18,2,mse,300,0.5,18760656,0.8523822477770001
18,2,mse,300,0.5,54346448,0.929461789622293
18,2,mse,300,0.5,21436619,0.8936370540691526
18,2,mse,300,0.5,86467304,0.9293096125980076
18,2,mse,300,0.5,31443996,0.9266001916345324
18,2,mse,300,0.5,54346448,0.929461789622293
18,2,mse,300,0.5,86467304,0.9293096125980076
